"File","Offset","Expression","Value"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","31968","0x4BA0CE24 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","mess_Total"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","31968","0x4BA0CE24 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","mess_Total"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","55238","0x6D26E508 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a1b83f1dd0754677898be265fae789c4","ViewTabCommentViewModel_DefaultSectionComment"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","55332","0x527A7EF6 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_cb81f441a98e4bd493b61df435bbdbdb","mess_PleaseInputTagName"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","55382","0xB1DFEEE ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_df89dfc2a96347ad9471b517744dea02","mess_PleaseInputComment"
"PvfCode\ViewModels\Description\ViewTabComment\ViewTabCommentViewModel.cs","83144","0x4BA1F60C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","mess_GetTranslateListError"
"PvfCode\ViewModels\Diff\DiffSource.cs","19830","0x42E6BB6A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","mess_FileNotExist"
"PvfCode\ViewModels\Diff\DiffSource.cs","19830","0x1018BE25 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_80f251012e8548e0baf3267defb3d706","mess_FileNotExist"
"PvfCode\ViewModels\Diff\DiffSource.cs","55100","0x768A2EBA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_5f32481f68ae4c7eaeea7ec68a5ff47b","FilePath"
"PvfCode\ViewModels\Diff\DiffSource.cs","55120","0x67785B59 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e0f0c9b53f5f4d0e88dcbb6df9cbe106","mess_7zNotSupport"
"PvfCode\ViewModels\Diff\WinNewDiffViewModel.cs","10408","0x13FC6FC2 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a7cc82b779404332a260d01290ecb801","mess_PleaseLoadPvfPackFirst"
"PvfCode\ViewModels\Diff\WinNewDiffViewModel.cs","19830","0x30655B7C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_add69167a2c54fe0bb2e5f0af2545839","mess_FileNotExist"
"PvfCode\ViewModels\Diff\WinNewDiffViewModel.cs","55158","0x636CD57C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_972142dcef4a4cfba572768c2212069f","DocumentDiffEditor_SelectFileToCompare"
"PvfCode\ViewModels\Diff\WinNewDiffViewModel.cs","77456","0x5FF3C731 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_558c76f87bdc4d51a68101d12bccb609","mess_SaveSuccess"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","3902","-1904881294 ^ -545068659 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c14a170a5a60490084306350f271c7f1","`"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","3902","0x4175E92 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","`"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","41694","0xF020ACE ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e5d5198bec9744b280b22d7dede4d8ad","Digits"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","41710","0x3855BA9B ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0273572c23d24952bbcc01600fea0084","String"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","41710","0x5FF24B4F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_558c76f87bdc4d51a68101d12bccb609","String"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","43600","1437138932 ^ 0x304EABC7 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0a3e5af7839d43a19884f927a9769d0e",".img"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\AniNpkElementGenerator.cs","43600","0x13FCED3A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a7cc82b779404332a260d01290ecb801",".img"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\ImgRightVirtualLineView.cs","54332","0x5DBB2425 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_4dccf8dd3beb468396324e307ead22cc","/pvfUtility;V2026.1.22.2;component/viewmodels/documentfolder/aninpklineelement/imgrightvirtuallineview.xaml"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\ImgRightVirtualLineViewModel.cs","43734","0x527A0C04 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_cb81f441a98e4bd493b61df435bbdbdb","%04d"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\ImgRightVirtualLineViewModel.cs","43746","0x7A7E575E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_22c98bd810e84970b541501ace0b424a","0001"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\ImgRightVirtualLineViewModel.cs","43746","-1863606693 ^ -176854492 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0cdaa8b4a2df45ea8b368477e0c569ba","0001"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\ImgRightVirtualLineViewModel.cs","43758","0xF0202FE ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e5d5198bec9744b280b22d7dede4d8ad","%02d%02d"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPreviewAni.cs","54550","0x5D5F92A9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a471290541044d3bb697860b55cc6bc1","/pvfUtility;V2026.1.22.2;component/viewmodels/documentfolder/aninpklineelement/windowpreviewani.xaml"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPreviewAniViewModel.cs","82180","0x6779CD0D ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e0f0c9b53f5f4d0e88dcbb6df9cbe106","TextEditorPreviewViewModelAni.XL"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPrivewNpkImg.cs","54754","0x2E4BC099 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_3f6f6322abdc4634a39525b5eb1c92fd","/pvfUtility;V2026.1.22.2;component/viewmodels/documentfolder/aninpklineelement/windowprivewnpkimg.xaml"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPrivewNpkImgViewModel.cs","54962","0x2B2E68C4 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_5b1a4905efa74bdd971c79e2845c55df","mess_NpkNotContainImg"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPrivewNpkImgViewModel.cs","54962","0x2D97F1B3 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_59a7418b35384ddea3432ed6abd3f702","mess_NpkNotContainImg"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPrivewNpkImgViewModel.cs","55008","0x662D17D0 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_1e27397300b24ef4ba98a645a53798c2","mess_NpkNotExist"
"PvfCode\ViewModels\DocumentFolder\AniNpkLineElement\WindowPrivewNpkImgViewModel.cs","55044","0x41786A8 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","mess_NpkNotContainImgIndex"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\EnhancedScrollBar.cs","54120","0x662D1258 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_1e27397300b24ef4ba98a645a53798c2","editor"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\EnhancedScrollBar.cs","54136","0x42E62564 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","PART_ScrollViewer"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\EnhancedScrollBar.cs","54174","0x265CFE5C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_00f9435ae4b3435e95ad1d31b77e7a6f","PART_VerticalScrollBar"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\EnhancedScrollBar.cs","54222","0x2E4BC6B5 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_3f6f6322abdc4634a39525b5eb1c92fd","PART_Track"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\FoldingGuideLines.cs","54246","0xDBA19 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_ffc261d25c834aebbee1da6f61154719","折叠引导线错误.Draw"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\FoldingGuideLines.cs","54274","0x527A72D0 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_cb81f441a98e4bd493b61df435bbdbdb","FoldingGuideLines.GetSource"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\SearchResultBackgroundRenderer.cs","44314","0x704E9635 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","textView"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\SearchResultBackgroundRenderer.cs","44334","0x6D269FE0 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a1b83f1dd0754677898be265fae789c4","drawingContext"
"PvfCode\ViewModels\DocumentFolder\BackgroundRenderers\SearchResultBackgroundRenderer.cs","45614","0xF021A3E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e5d5198bec9744b280b22d7dede4d8ad","SearchResultMarkerBrush"
"PvfCode\ViewModels\DocumentFolder\ChatGPTDocumentVm.cs","41178","0x704E9BF5 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","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"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTip.cs","49904","0x704EF9DF ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","/pvfUtility;V2026.1.22.2;component/viewmodels/documentfolder/codecompletion/codecompletiontooltip.xaml"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","38444","0x622F148E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_41a03ba455a9468b9050278ae77448e1","|"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","38444","0x67781A25 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e0f0c9b53f5f4d0e88dcbb6df9cbe106","|"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","50112","0xB8BEE51 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e066a82cd08141c08d4817f20a7d29f3","CodeCompletionToolTipViewModel.CodeCompletionToolTipViewModel"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82470","0x3D9A923F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_825859c4ee504b91a6a1d6e7fabf4f01","保存成功"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82470","0x7C0E5CC4 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_2bc1918cd21d40e9b73926d6c2cbc512","保存成功"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82470","0x65E7BC45 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0a3e5af7839d43a19884f927a9769d0e","保存成功"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82482","0x416139E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","CodeCompletionToolTipViewModel.LoadPvfComment"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82576","0x89BCAB9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_cf19654829b546c5ba704a307b4e0bfa","CodeCompletionToolTipViewModel.SaveCodeCompleData"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CodeCompletionToolTipViewModel.cs","82678","0x11B85DDA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_39a59c8c3fda4dbdaaf2213c010b00a8","CodeCompletionToolTipViewModel.SavePvfComment"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CompletionList.cs","50238","0x2D97E33F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_59a7418b35384ddea3432ed6abd3f702","EmptyTemplate"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CompletionList.cs","50268","0x265CE99E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_00f9435ae4b3435e95ad1d31b77e7a6f","PART_ListBox"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CompletionList.cs","50296","0x11B9DB54 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_39a59c8c3fda4dbdaaf2213c010b00a8","CompletionList.OnApplyTemplate"
"PvfCode\ViewModels\DocumentFolder\CodeCompletion\CompletionList.cs","50360","0x51F11174 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e9daf7d92d7e4446976bda811e90502a","CompletionList.HandleKey"
